"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","cluster","condition","control"
"GO:0043413","macromolecule glycosylation","8/134","120/8626",0.0666666666666667,4.29154228855721,4.56093970816887,0.000537211690301649,0.0951312430683864,0.0934324708707367,"116917596/116918984/116927095/116927453/116927469/116927482/116931889/116932960",8,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0061343","cell adhesion involved in heart morphogenesis","3/134","11/8626",0.272727272727273,17.5563093622795,6.90174950527981,0.000552100964236171,0.0951312430683864,0.0934324708707367,"116918481/116921478/116931093",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0070085","glycosylation","8/134","125/8626",0.064,4.11988059701492,4.41351828198856,0.000704821540212131,0.104009517513718,0.102152204700973,"116917596/116918984/116927095/116927453/116927469/116927482/116931889/116932960",8,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044432","GO:0044432","17/134","460/8626",0.0369565217391304,2.37900713822193,3.8182793663516,0.000735281967760275,0.104009517513718,0.102152204700973,"116915413/116918524/116919815/116920231/116922943/116922950/116925717/116925836/116927303/116927330/116927453/116929963/116930210/116931889/116933229/116934248/116934347",17,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098609","cell-cell adhesion","8/134","126/8626",0.0634920634920635,4.08718313195925,4.38495519994875,0.000742925125097984,0.104009517513718,0.102152204700973,"116916794/116917635/116918481/116921482/116925935/116929837/116931093/116933043",8,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0140103","catalytic activity, acting on a glycoprotein","4/134","29/8626",0.137931034482759,8.87905301080803,5.33858935729808,0.000978280692099521,0.128902867664878,0.126601030742291,"116917596/116927482/116932960/116936412",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016758","hexosyltransferase activity","8/134","133/8626",0.0601503759398496,3.87206823027718,4.19292379924882,0.00105861713296826,0.129584212539464,0.127270208744117,"116917596/116927095/116927453/116927469/116927482/116931889/116932960/116936412",8,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0036503","ERAD pathway","5/134","51/8626",0.0980392156862745,6.31109160081943,4.77835898282699,0.00111171907284672,0.129584212539464,0.127270208744117,"116920231/116922950/116927330/116931889/116933229",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0015036","disulfide oxidoreductase activity","3/134","14/8626",0.214285714285714,13.7942430703625,6.01801911618647,0.00117705929166517,0.129584212539464,0.127270208744117,"116915413/116925370/116934347",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007591","molting cycle, chitin-based cuticle","5/134","52/8626",0.0961538461538462,6.18972445464983,4.71499449910114,0.00121485199255748,0.129584212539464,0.127270208744117,"116917635/116921478/116922924/116924262/116930210",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0042303","molting cycle","7/134","111/8626",0.0630630630630631,4.05956702971628,4.07526724451202,0.00165813790439035,0.159544652946443,0.156695641286685,"116917635/116921478/116922924/116924262/116924502/116930210/116934347",7,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0005918","septate junction","4/134","34/8626",0.117647058823529,7.57330992098332,4.82395659773158,0.00179900731955359,0.159544652946443,0.156695641286685,"116918481/116921478/116931093/116935344",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","4/134","34/8626",0.117647058823529,7.57330992098332,4.82395659773158,0.00179900731955359,0.159544652946443,0.156695641286685,"116917283/116919815/116929316/116930449",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0009101","glycoprotein biosynthetic process","8/134","145/8626",0.0551724137931034,3.55162120432321,3.89227601788349,0.00184230588561337,0.159544652946443,0.156695641286685,"116917596/116918984/116927095/116927453/116927469/116927482/116931889/116932960",8,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0005789","endoplasmic reticulum membrane","14/134","374/8626",0.0374331550802139,2.40968952031287,3.50111697364111,0.00195285338182629,0.159544652946443,0.156695641286685,"116915413/116918524/116919815/116922943/116922950/116925717/116925836/116927330/116927453/116930210/116931889/116933229/116934248/116934347",14,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016491","oxidoreductase activity","14/134","374/8626",0.0374331550802139,2.40968952031287,3.50111697364111,0.00195285338182629,0.159544652946443,0.156695641286685,"116915413/116918220/116918524/116919815/116924502/116925370/116926816/116929316/116929963/116930292/116930449/116932816/116934248/116934347",14,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0003756","protein disulfide isomerase activity","3/134","17/8626",0.176470588235294,11.359964881475,5.37073035193305,0.00212519971083148,0.159544652946443,0.156695641286685,"116915413/116917374/116934347",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","3/134","17/8626",0.176470588235294,11.359964881475,5.37073035193305,0.00212519971083148,0.159544652946443,0.156695641286685,"116915413/116917374/116934347",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044272","sulfur compound biosynthetic process","6/134","86/8626",0.0697674418604651,4.49114890662964,4.08710336690889,0.00213675874481843,0.159544652946443,0.156695641286685,"116917283/116919815/116927482/116929376/116930449/116933043",6,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030433","GO:0030433","4/134","36/8626",0.111111111111111,7.15257048092869,4.64663141468991,0.00223096109848869,0.16120493098757,0.158326271505649,"116920231/116922950/116927330/116933229",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007424","open tracheal system development","8/134","151/8626",0.0529801324503311,3.41049718295938,3.75363644210975,0.00237707454972307,0.161832482506082,0.158942616747045,"116917635/116918481/116921478/116922778/116922924/116925941/116927303/116935344",8,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016757","glycosyltransferase activity","8/134","152/8626",0.0526315789473684,3.38805970149254,3.73121008340412,0.00247696510913396,0.161832482506082,0.158942616747045,"116917596/116927095/116927453/116927469/116927482/116931889/116932960/116936412",8,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098827","endoplasmic reticulum subcompartment","14/134","385/8626",0.0363636363636364,2.34084124830393,3.38099655061233,0.0025521710229682,0.161832482506082,0.158942616747045,"116915413/116918524/116919815/116922943/116922950/116925717/116925836/116927330/116927453/116930210/116931889/116933229/116934248/116934347",14,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035152","regulation of tube architecture, open tracheal system","5/134","62/8626",0.0806451612903226,5.19138180067405,4.16046331600814,0.00267312582710939,0.161832482506082,0.158942616747045,"116917635/116918481/116921478/116925941/116935344",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0043297","apical junction assembly","5/134","62/8626",0.0806451612903226,5.19138180067405,4.16046331600814,0.00267312582710939,0.161832482506082,0.158942616747045,"116918481/116921478/116925941/116931093/116935344",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0070160","tight junction","5/134","62/8626",0.0806451612903226,5.19138180067405,4.16046331600814,0.00267312582710939,0.161832482506082,0.158942616747045,"116918481/116921478/116930362/116931093/116935344",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","14/134","390/8626",0.0358974358974359,2.31083046306927,3.32772644855867,0.0028709930635351,0.168271886083461,0.165267030974828,"116915413/116918524/116919815/116922943/116922950/116925717/116925836/116927330/116927453/116930210/116931889/116933229/116934248/116934347",14,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006044","N-acetylglucosamine metabolic process","3/134","19/8626",0.157894736842105,10.1641791044776,5.02309539149534,0.00296047576681773,0.168271886083461,0.165267030974828,"116927482/116933043/116936412",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035150","regulation of tube size","6/134","92/8626",0.0652173913043478,4.19824789097988,3.87397376135043,0.00300485510863324,0.168271886083461,0.165267030974828,"116917635/116918481/116921478/116925941/116930449/116935344",6,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","3/134","20/8626",0.15,9.65597014925373,4.86807247533823,0.00344366869045106,0.188141899185619,0.184782222414447,"116915413/116925370/116934347",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035966","response to topologically incorrect protein","6/134","97/8626",0.0618556701030928,3.981843360517,3.70978374527706,0.0039103026093183,0.206933145513823,0.203237910772505,"116915413/116917283/116920231/116927330/116931889/116933229",6,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0000138","Golgi trans cisterna","3/134","21/8626",0.142857142857143,9.19616204690831,4.72358467171363,0.00397237734691714,0.206933145513823,0.203237910772505,"116918846/116926306/116927482",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007155","cell adhesion","10/134","241/8626",0.04149377593361,2.67108441196507,3.30508272519166,0.00423488084467626,0.215593933910791,0.211744042233813,"116916794/116917635/116918481/116921478/116921482/116925935/116927482/116929837/116931093/116933043",10,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0022610","GO:0022610","10/134","243/8626",0.0411522633744856,2.64910017812174,3.27549846785012,0.00448833804752603,0.215913264464,0.212057670455714,"116916794/116917635/116918481/116921478/116921482/116925935/116927482/116929837/116931093/116933043",10,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098791","Golgi apparatus subcompartment","11/134","283/8626",0.03886925795053,2.50213596329308,3.22751521411826,0.00448918875508496,0.215913264464,0.212057670455714,"116917596/116918846/116919533/116926306/116927095/116927482/116930210/116930219/116932960/116933043/116936412",11,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007043","cell-cell junction assembly","5/134","70/8626",0.0714285714285714,4.59808102345416,3.79674586955345,0.00453032295973571,0.215913264464,0.212057670455714,"116918481/116921478/116925941/116931093/116935344",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0000139","Golgi membrane","9/134","211/8626",0.042654028436019,2.74577350215746,3.22499483305039,0.00551050530958169,0.257156914447146,0.252564826689161,"116917596/116919533/116926306/116927095/116927482/116930210/116930219/116932960/116936412",9,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0004601","peroxidase activity","3/134","24/8626",0.125,8.04664179104478,4.34225231314092,0.00584356555169598,0.267134425220388,0.262364167627167,"116918220/116919815/116929316",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","3/134","25/8626",0.12,7.72477611940298,4.22960995171733,0.00656586545983536,0.294150772600624,0.288898080232756,"116918220/116919815/116929316",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0055114","GO:0055114","15/134","476/8626",0.0315126050420168,2.02856515740625,2.89990278348373,0.00686657610284359,0.30159079353666,0.296205243652077,"116915413/116917649/116918220/116918524/116919815/116924502/116925370/116926816/116929316/116929963/116930292/116930449/116932816/116934248/116934347",15,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0043296","apical junction complex","5/134","79/8626",0.0632911392405063,4.07424900812394,3.44804316162065,0.00755299315195376,0.325359705007239,0.319549710274967,"116918481/116921478/116930362/116931093/116935344",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044431","GO:0044431","11/134","311/8626",0.0353697749196141,2.27686327206412,2.88084850763823,0.00894285657010378,0.372265467960886,0.365617870318728,"116917596/116918846/116919533/116926306/116927095/116927482/116930210/116930219/116932960/116933043/116936412",11,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0009069","serine family amino acid metabolic process","3/134","28/8626",0.107142857142857,6.89712153518124,3.925973211767,0.00904107414208576,0.372265467960886,0.365617870318728,"116917283/116925370/116930449",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035967","cellular response to topologically incorrect protein","5/134","84/8626",0.0595238095238095,3.8317341862118,3.2759653658824,0.00973117384794362,0.372265467960886,0.365617870318728,"116917283/116920231/116927330/116931889/116933229",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0000097","sulfur amino acid biosynthetic process","2/134","10/8626",0.2,12.8746268656716,4.71947929276044,0.00993383972590525,0.372265467960886,0.365617870318728,"116917283/116930449",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0004364","glutathione transferase activity","2/134","10/8626",0.2,12.8746268656716,4.71947929276044,0.00993383972590525,0.372265467960886,0.365617870318728,"116919815/116929316",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0099054","presynapse assembly","2/134","10/8626",0.2,12.8746268656716,4.71947929276044,0.00993383972590525,0.372265467960886,0.365617870318728,"116916794/116917635",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","3/134","29/8626",0.103448275862069,6.65928975810602,3.8345501713273,0.00997139646323803,0.372265467960886,0.365617870318728,"116917635/116918481/116921482",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016860","intramolecular oxidoreductase activity","3/134","29/8626",0.103448275862069,6.65928975810602,3.8345501713273,0.00997139646323803,0.372265467960886,0.365617870318728,"116915413/116917374/116934347",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0042335","cuticle development","10/134","277/8626",0.036101083032491,2.32393986744975,2.81331183032103,0.0109291759130636,0.401333672873154,0.394167000143276,"116917635/116921478/116922924/116924262/116927453/116930210/116931569/116933504/116933776/116934347",10,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0019318","hexose metabolic process","5/134","87/8626",0.0574712643678161,3.69960542117001,3.17894760091709,0.0112271246976347,0.405625150366156,0.398381844109618,"116925370/116925717/116927095/116927482/116930219",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006534","cysteine metabolic process","2/134","11/8626",0.181818181818182,11.7042062415197,4.46221126431342,0.0120186705618317,0.407906394825803,0.400622352061057,"116917283/116930449",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0009404","toxin metabolic process","2/134","11/8626",0.181818181818182,11.7042062415197,4.46221126431342,0.0120186705618317,0.407906394825803,0.400622352061057,"116917283/116930449",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0018146","keratan sulfate biosynthetic process","2/134","11/8626",0.181818181818182,11.7042062415197,4.46221126431342,0.0120186705618317,0.407906394825803,0.400622352061057,"116927482/116933043",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030041","actin filament polymerization","2/134","11/8626",0.181818181818182,11.7042062415197,4.46221126431342,0.0120186705618317,0.407906394825803,0.400622352061057,"116917869/116924263",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","4/134","58/8626",0.0689655172413793,4.43952650540401,3.30141322518863,0.0123664998990624,0.413447160804474,0.406064175790108,"116917635/116918481/116921482/116929837",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030145","manganese ion binding","3/134","32/8626",0.09375,6.03498134328358,3.58428172921188,0.0130865481435452,0.431086291787371,0.423388322291168,"116917931/116925370/116927482",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0021782","glial cell development","4/134","60/8626",0.0666666666666667,4.29154228855721,3.21375664472262,0.0138810349890588,0.43808404370776,0.430261114355836,"116921478/116925941/116931093/116935344",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006749","glutathione metabolic process","3/134","33/8626",0.0909090909090909,5.85210312075984,3.50785428486139,0.0142345536626135,0.43808404370776,0.430261114355836,"116917283/116919815/116929316",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0005160","transforming growth factor beta receptor binding","2/134","12/8626",0.166666666666667,10.728855721393,4.23620443428435,0.0142768460672618,0.43808404370776,0.430261114355836,"116916606/116928072",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0071712","GO:0071712","2/134","12/8626",0.166666666666667,10.728855721393,4.23620443428435,0.0142768460672618,0.43808404370776,0.430261114355836,"116927330/116931889",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0097090","presynaptic membrane organization","2/134","12/8626",0.166666666666667,10.728855721393,4.23620443428435,0.0142768460672618,0.43808404370776,0.430261114355836,"116916794/116931093",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0034329","cell junction assembly","5/134","96/8626",0.0520833333333333,3.35276741293532,2.91183696895953,0.0166395423225112,0.479663272953032,0.471097857364585,"116918481/116921478/116925941/116931093/116935344",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007475","apposition of dorsal and ventral imaginal disc-derived wing surfaces","2/134","13/8626",0.153846153846154,9.90355912743972,4.03538576801487,0.0167025603974716,0.479663272953032,0.471097857364585,"116922924/116924262",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035293","chitin-based larval cuticle pattern formation","2/134","13/8626",0.153846153846154,9.90355912743972,4.03538576801487,0.0167025603974716,0.479663272953032,0.471097857364585,"116917635/116930210",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044331","cell-cell adhesion mediated by cadherin","2/134","13/8626",0.153846153846154,9.90355912743972,4.03538576801487,0.0167025603974716,0.479663272953032,0.471097857364585,"116921482/116929837",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0097502","mannosylation","2/134","13/8626",0.153846153846154,9.90355912743972,4.03538576801487,0.0167025603974716,0.479663272953032,0.471097857364585,"116927469/116931889",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035315","hair cell differentiation","4/134","64/8626",0.0625,4.02332089552239,3.04939426529211,0.0172518172308196,0.487854226360879,0.479142543747292,"116915922/116917635/116917869/116918165",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035317","imaginal disc-derived wing hair organization","3/134","36/8626",0.0833333333333333,5.36442786069652,3.2961650203801,0.018012261656558,0.487854226360879,0.479142543747292,"116917635/116917869/116918165",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007431","salivary gland development","5/134","98/8626",0.0510204081632653,3.28434358818154,2.85678677727997,0.0180419969289616,0.487854226360879,0.479142543747292,"116917635/116922778/116922993/116930210/116930930",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/134","65/8626",0.0615384615384615,3.96142365097589,3.01038421853395,0.0181674664429882,0.487854226360879,0.479142543747292,"116916606/116917635/116922993/116928072",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0045216","cell-cell junction organization","5/134","99/8626",0.0505050505050505,3.25116840042213,2.82979130669552,0.0187716782199428,0.487854226360879,0.479142543747292,"116918481/116921478/116925941/116931093/116935344",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006012","galactose metabolic process","2/134","14/8626",0.142857142857143,9.19616204690831,3.85522297852192,0.0192901439151061,0.487854226360879,0.479142543747292,"116927482/116930219",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030970","retrograde protein transport, ER to cytosol","2/134","14/8626",0.142857142857143,9.19616204690831,3.85522297852192,0.0192901439151061,0.487854226360879,0.479142543747292,"116922950/116927330",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0046920","alpha-(1->3)-fucosyltransferase activity","2/134","14/8626",0.142857142857143,9.19616204690831,3.85522297852192,0.0192901439151061,0.487854226360879,0.479142543747292,"116917596/116927095",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0060055","angiogenesis involved in wound healing","2/134","14/8626",0.142857142857143,9.19616204690831,3.85522297852192,0.0192901439151061,0.487854226360879,0.479142543747292,"116917649/116927482",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1903513","endoplasmic reticulum to cytosol transport","2/134","14/8626",0.142857142857143,9.19616204690831,3.85522297852192,0.0192901439151061,0.487854226360879,0.479142543747292,"116922950/116927330",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035316","non-sensory hair organization","3/134","37/8626",0.0810810810810811,5.21944332392094,3.23081192151369,0.0193834938152313,0.487854226360879,0.479142543747292,"116917635/116917869/116918165",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0090288","negative regulation of cellular response to growth factor stimulus","4/134","67/8626",0.0597014925373134,3.84317219870795,2.93464795667972,0.020088198912997,0.499418616087227,0.490500426514241,"116916606/116917635/116922993/116928072",4,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1901605","alpha-amino acid metabolic process","5/134","101/8626",0.0495049504950495,3.18678882813655,2.77681724549842,0.0202888812785436,0.499418616087227,0.490500426514241,"116917283/116925370/116929963/116930292/116930449",5,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0008363","larval chitin-based cuticle development","2/134","15/8626",0.133333333333333,8.58308457711443,3.69225504939659,0.0220340604109933,0.514128076256511,0.504947217751931,"116917635/116930210",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","2/134","15/8626",0.133333333333333,8.58308457711443,3.69225504939659,0.0220340604109933,0.514128076256511,0.504947217751931,"116921482/116929837",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030170","pyridoxal phosphate binding","2/134","15/8626",0.133333333333333,8.58308457711443,3.69225504939659,0.0220340604109933,0.514128076256511,0.504947217751931,"116917283/116930449",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
