"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","cluster","condition","control"
"GO:0016757","glycosyltransferase activity","6/58","152/8626",0.0394736842105263,5.87068965517241,4.98450277910146,0.000515695580613196,0.0464862730524181,0.0455207978676611,"116917596/116927095/116927453/116927469/116927482/116932960",6,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0046364","monosaccharide biosynthetic process","3/58","29/8626",0.103448275862069,15.385255648038,6.38405970096771,0.000931094008420867,0.0734400399141959,0.0719147609135591,"116925370/116925717/116935247",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0140103","catalytic activity, acting on a glycoprotein","3/58","29/8626",0.103448275862069,15.385255648038,6.38405970096771,0.000931094008420867,0.0734400399141959,0.0719147609135591,"116917596/116927482/116932960",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030145","manganese ion binding","3/58","32/8626",0.09375,13.9428879310345,6.03479226445407,0.00124594436097462,0.0876446164279835,0.0858243220339083,"116917931/116925370/116927482",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0009100","glycoprotein metabolic process","6/58","180/8626",0.0333333333333333,4.95747126436782,4.414507955765,0.00125008169231672,0.0876446164279835,0.0858243220339083,"116917596/116927095/116927453/116927469/116927482/116932960",6,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1901264","carbohydrate derivative transport","3/58","35/8626",0.0857142857142857,12.7477832512315,5.72956838784954,0.00162077652380707,0.103937885951136,0.101779196018545,"116925717/116930219/116935247",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016051","carbohydrate biosynthetic process","4/58","76/8626",0.0526315789473684,7.82758620689655,4.91863675624085,0.00164719312125413,0.103937885951136,0.101779196018545,"116925370/116925717/116927482/116935247",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030433","GO:0030433","3/58","36/8626",0.0833333333333333,12.3936781609195,5.63601883642349,0.00175972531347801,0.105751111695679,0.10355476280818,"116916053/116922950/116927330",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0004364","glutathione transferase activity","2/58","10/8626",0.2,29.7448275862069,7.48274047275287,0.00193151405110144,0.105981336195218,0.103780205766274,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0004602","glutathione peroxidase activity","2/58","10/8626",0.2,29.7448275862069,7.48274047275287,0.00193151405110144,0.105981336195218,0.103780205766274,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0005975","carbohydrate metabolic process","6/58","202/8626",0.0297029702970297,4.41754865141687,4.0437568265325,0.00224953947893465,0.118288284267314,0.115831550362688,"116925370/116925717/116927095/116927482/116930219/116935247",6,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098791","Golgi apparatus subcompartment","7/58","283/8626",0.0247349823321555,3.67868892408919,3.7697122222367,0.00272526286260764,0.131271769208159,0.128545380807722,"116917596/116918846/116926306/116927095/116927482/116930219/116932960",7,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0000139","Golgi membrane","6/58","211/8626",0.028436018957346,4.22912240562183,3.90708172272634,0.00279839680547343,0.131271769208159,0.128545380807722,"116917596/116926306/116927095/116927482/116930219/116932960",6,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0005160","transforming growth factor beta receptor binding","2/58","12/8626",0.166666666666667,24.7873563218391,6.78403667637573,0.00280850853297962,0.131271769208159,0.128545380807722,"116916606/116928072",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006012","galactose metabolic process","2/58","14/8626",0.142857142857143,21.2463054187192,6.23751511407684,0.00383904456932274,0.156286266015655,0.153040350573341,"116927482/116930219",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030970","retrograde protein transport, ER to cytosol","2/58","14/8626",0.142857142857143,21.2463054187192,6.23751511407684,0.00383904456932274,0.156286266015655,0.153040350573341,"116922950/116927330",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0046920","alpha-(1->3)-fucosyltransferase activity","2/58","14/8626",0.142857142857143,21.2463054187192,6.23751511407684,0.00383904456932274,0.156286266015655,0.153040350573341,"116917596/116927095",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1903513","endoplasmic reticulum to cytosol transport","2/58","14/8626",0.142857142857143,21.2463054187192,6.23751511407684,0.00383904456932274,0.156286266015655,0.153040350573341,"116922950/116927330",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0042593","glucose homeostasis","4/58","98/8626",0.0408163265306122,6.07037297677692,4.15320309488701,0.00415735643664553,0.163955744470208,0.160550541336245,"116925370/116925717/116927154/116935247",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0032527","protein exit from endoplasmic reticulum","2/58","15/8626",0.133333333333333,19.8298850574713,6.00510110257552,0.0044105967144566,0.168671910716492,0.165168757345201,"116922950/116927330",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044431","GO:0044431","7/58","311/8626",0.022508038585209,3.34748863510367,3.46901666254846,0.00459174469214163,0.170434758867139,0.166894992835117,"116917596/116918846/116926306/116927095/116927482/116930219/116932960",7,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0036503","ERAD pathway","3/58","51/8626",0.0588235294117647,8.74847870182556,4.56602502154134,0.00477959264029805,0.172338454630175,0.168759150667967,"116916053/116922950/116927330",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006006","glucose metabolic process","3/58","55/8626",0.0545454545454545,8.11222570532915,4.35336365744764,0.0059082080752636,0.2067918914306,0.202497022720431,"116925370/116925717/116935247",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0033500","carbohydrate homeostasis","4/58","109/8626",0.036697247706422,5.45776652957925,3.8533731253962,0.00606283675351205,0.2067918914306,0.202497022720431,"116925370/116925717/116927154/116935247",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0008417","fucosyltransferase activity","2/58","18/8626",0.111111111111111,16.5249042145594,5.42460190925958,0.00634429865494766,0.210697497435367,0.206321513044558,"116917596/116927095",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0034219","carbohydrate transmembrane transport","2/58","21/8626",0.0952380952380952,14.1642036124795,4.96915588201709,0.00859614146911513,0.278162321385213,0.272385157482892,"116930219/116930930",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0036065","fucosylation","2/58","22/8626",0.0909090909090909,13.5203761755486,4.83762652394945,0.00941518154830896,0.297048977849148,0.290879556255651,"116917596/116927095",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0032580","Golgi cisterna membrane","2/58","23/8626",0.0869565217391304,12.9325337331334,4.71438935094502,0.010267638883396,0.312834090043009,0.306336826850023,"116927095/116927482",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0004601","peroxidase activity","2/58","24/8626",0.0833333333333333,12.3936781609195,4.59857918499024,0.0111530431049083,0.312834090043009,0.306336826850023,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0008643","carbohydrate transport","2/58","24/8626",0.0833333333333333,12.3936781609195,4.59857918499024,0.0111530431049083,0.312834090043009,0.306336826850023,"116930219/116930930",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1901505","carbohydrate derivative transmembrane transporter activity","2/58","24/8626",0.0833333333333333,12.3936781609195,4.59857918499024,0.0111530431049083,0.312834090043009,0.306336826850023,"116925717/116930219",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044432","GO:0044432","8/58","460/8626",0.0173913043478261,2.58650674662669,2.87719946629197,0.0112671049968695,0.312834090043009,0.306336826850023,"116919815/116922950/116925717/116925836/116927330/116927453/116929963/116935247",8,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","2/58","25/8626",0.08,11.8979310344828,4.48945275367944,0.0120709284675089,0.312834090043009,0.306336826850023,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044275","GO:0044275","2/58","25/8626",0.08,11.8979310344828,4.48945275367944,0.0120709284675089,0.312834090043009,0.306336826850023,"116925370/116935247",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0070206","protein trimerization","2/58","25/8626",0.08,11.8979310344828,4.48945275367944,0.0120709284675089,0.312834090043009,0.306336826850023,"116919815/116927154",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0005789","endoplasmic reticulum membrane","7/58","374/8626",0.018716577540107,2.78360685967177,2.90141027788486,0.0121815715609254,0.312834090043009,0.306336826850023,"116919815/116922950/116925717/116925836/116927330/116927453/116935247",7,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016052","carbohydrate catabolic process","3/58","72/8626",0.0416666666666667,6.19683908045977,3.64313038116846,0.0123943775769813,0.312834090043009,0.306336826850023,"116925370/116927095/116935247",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","2/58","26/8626",0.0769230769230769,11.4403183023873,4.38636742524761,0.0130208338108097,0.322201809200821,0.315509987490002,"116916606/116928072",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus","2/58","27/8626",0.0740740740740741,11.0166028097063,4.28876431152797,0.0140023025204945,0.336151569127296,0.329170024318497,"116916606/116928072",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098827","endoplasmic reticulum subcompartment","7/58","385/8626",0.0181818181818182,2.70407523510972,2.81438166258996,0.014117300446709,0.336151569127296,0.329170024318497,"116919815/116922950/116925717/116925836/116927330/116927453/116935247",7,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006111","regulation of gluconeogenesis","2/58","28/8626",0.0714285714285714,10.6231527093596,4.19615471624524,0.0150148824897423,0.345717608020624,0.338537385783812,"116925370/116927154",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","7/58","390/8626",0.0179487179487179,2.66940760389036,2.77581387069606,0.0150669322037514,0.345717608020624,0.338537385783812,"116919815/116922950/116925717/116925836/116927330/116927453/116935247",7,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0072528","pyrimidine-containing compound biosynthetic process","2/58","29/8626",0.0689655172413793,10.256837098692,4.10810917275861,0.0160581260809513,0.361881341324294,0.354365413891669,"116929376/116930813",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0017137","GO:0017137","3/58","81/8626",0.037037037037037,5.50830140485313,3.35392416777621,0.0169953985457797,0.376284087101297,0.368469028490219,"116918846/116925836/116926306",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006575","cellular modified amino acid metabolic process","3/58","83/8626",0.036144578313253,5.37557125051932,3.29550839959487,0.0181310071403272,0.38353937750121,0.375573633486046,"116919815/116929316/116929963",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044262","GO:0044262","3/58","83/8626",0.036144578313253,5.37557125051932,3.29550839959487,0.0181310071403272,0.38353937750121,0.375573633486046,"116925370/116927482/116935247",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0035577","azurophil granule membrane","2/58","31/8626",0.0645161290322581,9.59510567296997,3.94423649017738,0.0182348356973634,0.38353937750121,0.375573633486046,"116919815/116927482",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0034976","response to endoplasmic reticulum stress","4/58","154/8626",0.025974025974026,3.86296462158531,2.94942385135526,0.0196643059274174,0.40480500047564,0.396397589922763,"116916053/116917374/116922950/116927330",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0044272","sulfur compound biosynthetic process","3/58","86/8626",0.0348837209302326,5.18805132317562,3.21133864201022,0.0199122052481986,0.40480500047564,0.396397589922763,"116919815/116927482/116929376",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006749","glutathione metabolic process","2/58","33/8626",0.0606060606060606,9.01358411703239,3.79459284756458,0.0205289382174651,0.40480500047564,0.396397589922763,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0019320","hexose catabolic process","2/58","33/8626",0.0606060606060606,9.01358411703239,3.79459284756458,0.0205289382174651,0.40480500047564,0.396397589922763,"116925370/116927095",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","2/58","34/8626",0.0588235294117647,8.74847870182556,3.72445376813061,0.0217189391350736,0.421681556745582,0.412923636349415,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0008378","galactosyltransferase activity","2/58","36/8626",0.0555555555555556,8.26245210727969,3.59245858072828,0.024182732201238,0.462403152090339,0.452799483321426,"116927482/116932960",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1901137","carbohydrate derivative biosynthetic process","6/58","337/8626",0.0178041543026706,2.64790750025581,2.53892885121824,0.0249595908786953,0.466197962261637,0.456515478934992,"116917596/116927095/116927453/116927469/116927482/116932960",6,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0097237","cellular response to toxic substance","3/58","94/8626",0.0319148936170213,4.74651504035216,3.00482928729249,0.0251200169839868,0.466197962261637,0.456515478934992,"116919815/116925370/116929316",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0034637","GO:0034637","2/58","38/8626",0.0526315789473684,7.82758620689655,3.47029818044578,0.0267554850733727,0.477541401451778,0.467623325802308,"116925370/116927482",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0045912","negative regulation of carbohydrate metabolic process","2/58","38/8626",0.0526315789473684,7.82758620689655,3.47029818044578,0.0267554850733727,0.477541401451778,0.467623325802308,"116925370/116927154",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0051047","positive regulation of secretion","4/58","170/8626",0.0235294117647059,3.49939148073022,2.7078841390658,0.0270938553335903,0.477541401451778,0.467623325802308,"116925370/116925836/116927154/116928072",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0007528","neuromuscular junction development","3/58","97/8626",0.0309278350515464,4.59971560611447,2.9333157934466,0.027244834314206,0.477541401451778,0.467623325802308,"116925935/116927482/116932960",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0016209","antioxidant activity","2/58","39/8626",0.0512820512820513,7.62687886825818,3.41251386091136,0.0280817012656919,0.478906851314907,0.468960416584954,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0072527","pyrimidine-containing compound metabolic process","2/58","39/8626",0.0512820512820513,7.62687886825818,3.41251386091136,0.0280817012656919,0.478906851314907,0.468960416584954,"116929376/116930813",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006493","protein O-linked glycosylation","2/58","40/8626",0.05,7.43620689655172,3.35674514690617,0.0294339413811979,0.488758342408839,0.47860730168319,"116927469/116932960",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0046365","monosaccharide catabolic process","2/58","40/8626",0.05,7.43620689655172,3.35674514690617,0.0294339413811979,0.488758342408839,0.47860730168319,"116925370/116927095",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098869","cellular oxidant detoxification","2/58","42/8626",0.0476190476190476,7.08210180623974,3.25077787937235,0.0322149098340484,0.527989820916482,0.517023980111727,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0015748","organophosphate ester transport","2/58","43/8626",0.0465116279069767,6.91740176423416,3.20036526474749,0.033642856358018,0.544324163125881,0.533019073742418,"116925717/116935247",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006641","triglyceride metabolic process","2/58","44/8626",0.0454545454545455,6.76018808777429,3.15153814180701,0.0350952631100839,0.553627775561574,0.542129459095244,"116925370/116935247",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1990748","cellular detoxification","2/58","44/8626",0.0454545454545455,6.76018808777429,3.15153814180701,0.0350952631100839,0.553627775561574,0.542129459095244,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0043255","regulation of carbohydrate biosynthetic process","2/58","45/8626",0.0444444444444444,6.60996168582376,3.10420947960708,0.0365717489907455,0.553678554770449,0.542179183668785,"116925370/116927154",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006790","sulfur compound metabolic process","4/58","193/8626",0.0207253886010363,3.08236555297481,2.40712362332926,0.0403878719456164,0.553678554770449,0.542179183668785,"116919815/116927482/116929316/116929376",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0005126","cytokine receptor binding","2/58","49/8626",0.0408163265306122,6.07037297677692,2.92835727573308,0.0427109962935568,0.553678554770449,0.542179183668785,"116916606/116928072",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0009247","glycolipid biosynthetic process","2/58","49/8626",0.0408163265306122,6.07037297677692,2.92835727573308,0.0427109962935568,0.553678554770449,0.542179183668785,"116927482/116932960",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","2/58","52/8626",0.0384615384615385,5.72015915119363,2.80879726844642,0.0475501561582719,0.553678554770449,0.542179183668785,"116916606/116928072",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0046883","regulation of hormone secretion","3/58","122/8626",0.0245901639344262,3.65715093273036,2.43185867881041,0.0485491921879329,0.553678554770449,0.542179183668785,"116925370/116927154/116935247",3,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","2/58","53/8626",0.0377358490566038,5.61223162003904,2.77099952624622,0.0492060120459197,0.553678554770449,0.542179183668785,"116916606/116928072",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0015711","organic anion transport","4/58","206/8626",0.0194174757281553,2.88784733846669,2.25630733977512,0.0492948966474467,0.553678554770449,0.542179183668785,"116925370/116925717/116930219/116935247",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006487","protein N-linked glycosylation","2/58","54/8626",0.037037037037037,5.50830140485313,2.73415141524354,0.0508826870352424,0.553678554770449,0.542179183668785,"116927453/116927482",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0001664","G protein-coupled receptor binding","2/58","55/8626",0.0363636363636364,5.40815047021943,2.6982104967837,0.0525798371846755,0.553678554770449,0.542179183668785,"116916606/116928072",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0098754","detoxification","2/58","56/8626",0.0357142857142857,5.3115763546798,2.66313697144438,0.0542971220940237,0.553678554770449,0.542179183668785,"116919815/116929316",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0051046","regulation of secretion","5/58","307/8626",0.0162866449511401,2.42221723014714,2.08762928830266,0.0546444680186565,0.553678554770449,0.542179183668785,"116925370/116925836/116927154/116928072/116935247",5,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006638","neutral lipid metabolic process","2/58","57/8626",0.0350877192982456,5.2183908045977,2.62889347085662,0.0560342048737388,0.553678554770449,0.542179183668785,"116925370/116935247",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006639","acylglycerol metabolic process","2/58","57/8626",0.0350877192982456,5.2183908045977,2.62889347085662,0.0560342048737388,0.553678554770449,0.542179183668785,"116925370/116935247",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0046982","protein heterodimerization activity","4/58","216/8626",0.0185185185185185,2.75415070242656,2.14807578366973,0.0568320495308472,0.553678554770449,0.542179183668785,"116918702/116922778/116925836/116928072",4,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0010906","regulation of glucose metabolic process","2/58","58/8626",0.0344827586206897,5.12841854934602,2.59544486928649,0.0577907521144397,0.553678554770449,0.542179183668785,"116925370/116927154",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0042737","GO:0042737","2/58","60/8626",0.0333333333333333,4.95747126436782,2.53080206407549,0.0613609235609132,0.553678554770449,0.542179183668785,"116925370/116930813",2,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006544","glycine metabolic process","1/58","10/8626",0.1,14.8724137931034,3.6112122027213,0.0652732059047356,0.553678554770449,0.542179183668785,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"GO:0006735","NADH regeneration","1/58","10/8626",0.1,14.8724137931034,3.6112122027213,0.0652732059047356,0.553678554770449,0.542179183668785,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
